0x0105D4|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x0105D6|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6ListBox
0x0105D8|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6TextBox
0x0105DA|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x0105DC|2|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x0105E0|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x0105E2|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x0105E6|2|3332|Res|Ina|Ena|Vis|x|ThunderRT6Frame
0x0105E8|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6Frame
0x0105EA|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6Timer
0x0105EC|2|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x0105EE|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6Timer
0x0105F0|2|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x0105F2|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6TextBox
0x0105F4|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6VScrollBar
0x0105F6|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6HScrollBar
0x0105F8|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x0105FA|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6TextBox
0x0105FC|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6HScrollBar
0x0105FE|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6VScrollBar
0x01059A|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6UserControlDC
0x01059C|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x01059E|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6TextBox
0x0105A0|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x0105A2|4|3332|Res|Ina|Ena|Hid|x|ThunderRT6HScrollBar
0x0105A4|4|3332|Res|Ina|Ena|Hid|x|ThunderRT6VScrollBar
0x020422|1|3332|Res|Ina|Ena|Vis|x|Static
0x020444|1|3332|Res|Ina|Ena|Vis|x|XYplorerFree
0x020430|2|3332|Res|Ina|Ena|Hid|x|VBFocusRT6
0x01069C|1|3396|Res|Ina|Ena|Hid|notepad+|tooltips_class32
0x190762|1|3396|Res|Ina|Ena|Hid|notepad+|Find
0x0E0768|3|3396|Res|Ina|Ena|Vis|notepad+|&Find what :
0x11074A|3|3396|Res|Ina|Ena|Vis|notepad+|ComboBox
0x110766|4|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x0B0776|3|3396|Res|Ina|Ena|Hid|notepad+|Rep&lace with :
0x120764|3|3396|Res|Ina|Ena|Hid|notepad+|ComboBox
0x19076E|4|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x050788|3|3396|Res|Ina|Ena|Vis|notepad+|&Mark Line
0x050772|3|3396|Res|Ina|Ena|Vis|notepad+|Style found to&ken
0x05077A|3|3396|Res|Ina|Ena|Vis|notepad+|Button
0x05077C|3|3396|Res|Ina|Ena|Vis|notepad+|Purge for each search
0x050774|3|3396|Res|Ina|Dis|Vis|notepad+|Find &All
0x050778|3|3396|Res|Ina|Ena|Hid|notepad+|Button
0x05077E|3|3396|Res|Ina|Dis|Vis|notepad+|In select&ion
0x070782|3|3396|Res|Ina|Ena|Vis|notepad+|Clear
0x070784|3|3396|Res|Ina|Ena|Hid|notepad+|Filter&s :
0x080736|3|3396|Res|Ina|Ena|Hid|notepad+|ComboBox
0x04078C|4|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x070780|3|3396|Res|Ina|Ena|Hid|notepad+|Dir&ectory :
0x050786|3|3396|Res|Ina|Ena|Hid|notepad+|ComboBox
0x010790|4|3396|Res|Ina|Ena|Vis|notepad+|Edit
0x010792|3|3396|Res|Ina|Ena|Hid|notepad+|...
0x010794|3|3396|Res|Ina|Ena|Hid|notepad+|Follow current doc
0x010796|3|3396|Res|Ina|Ena|Hid|notepad+|In all su&b-folders
0x010798|3|3396|Res|Ina|Ena|Hid|notepad+|In &hidden folders
0x01079A|3|3396|Res|Ina|Ena|Vis|notepad+|Match &whole word only
0x01079C|3|3396|Res|Ina|Ena|Vis|notepad+|Match &case
0x01079E|3|3396|Res|Ina|Ena|Vis|notepad+|Wra&p around
0x0107A0|3|3396|Res|Ina|Ena|Vis|notepad+|Search mode
0x0107A2|3|3396|Res|Ina|Ena|Vis|notepad+|&Normal
0x0107A4|3|3396|Res|Ina|Ena|Vis|notepad+|E&xtended (\n, \r, \t, \0, \x...)
0x0107A6|3|3396|Res|Ina|Ena|Vis|notepad+|Re&gular expression
0x0107A8|3|3396|Res|Ina|Ena|Vis|notepad+|&Up
0x0107AA|3|3396|Res|Ina|Ena|Vis|notepad+|&Down
0x0107AC|3|3396|Res|Ina|Ena|Vis|notepad+|Direction
0x0107AE|3|3396|Res|Ina|Ena|Vis|notepad+|Find Next
0x0107B0|3|3396|Res|Ina|Ena|Vis|notepad+|Coun&t
0x0107B2|3|3396|Res|Ina|Ena|Vis|notepad+|Find all in all &opened documents
0x0107B4|3|3396|Res|Ina|Ena|Vis|notepad+|Find all in current document
0x0107B6|3|3396|Res|Ina|Ena|Hid|notepad+|&Replace
0x0107B8|3|3396|Res|Ina|Ena|Hid|notepad+|Replace &All
0x0107BA|3|3396|Res|Ina|Ena|Hid|notepad+|Replace all in all &opened documents
0x0107BC|3|3396|Res|Ina|Ena|Hid|notepad+|Find All
0x0107BE|3|3396|Res|Ina|Ena|Hid|notepad+|&Replace in files
0x0107C0|3|3396|Res|Ina|Ena|Vis|notepad+|Close
0x0107C2|3|3396|Res|Ina|Ena|Vis|notepad+|Button
0x0107C4|3|3396|Res|Ina|Ena|Vis|notepad+|Transparenc&y
0x0107C6|3|3396|Res|Ina|Ena|Vis|notepad+|On lose focus
0x0107C8|3|3396|Res|Ina|Ena|Vis|notepad+|Always
0x0107CA|3|3396|Res|Ina|Ena|Vis|notepad+|msctls_trackbar32
0x0107CC|3|3396|Res|Ina|Ena|Vis|notepad+|Tab
0x01072C|1|3396|Res|Ina|Ena|Vis|notepad+|FileBxBarWndClass_v2
0x01072E|1|3396|Res|Ina|Ena|Hid|notepad+|tooltips_class32
0x0106EA|1|3396|Res|Ina|Ena|Hid|notepad+|Dialog
